"","X","pplot","splot","tag","spec","class","yrmort","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","meas87","p98dbh","p98ht","p10dbh","p10ht","nmaxht98","nsumht98","nsumhtbig98","time","dbh","nmaxdbh","nmaxba","nsumba","nsumba5","nsumbabig","ht","dbhgrowth","bagrowth","htgrowth","stat","cpos","ch","ba","id","mort","dbhclq","htclq","baclq","nmaxht98clq","nsumht98clq","nsumhtbig98clq","nmaxdbhclq","nmaxbaclq","nsumbaclq","nsumba5clq","nsumbabigclq","dbhgrowthclq","bagrowthclq","htgrowthclq","dbhcl","htcl","bacl","nmaxht98cl","nsumht98cl","nsumhtbig98cl","nmaxdbhcl","nmaxbacl","nsumbacl","nsumba5cl","nsumbabigcl","dbhgrowthcl","bagrowthcl","htgrowthcl"
"3473",2270.1998,12,4,366,"BECO","P",NA,1011,"M","E",195,"H","BSLP",7,3,FALSE,TRUE,FALSE,TRUE,NA,14.6,94.7,24.6,1998,9.5,21.9,0.0376685694,0.1095271716,0.1085485632,0.0877794456,8.6,0.075,0.00010661805,-0.075,"ALIVE","i",12.6090909090909,0.007088235,2270,FALSE,"(7.8,10.8]","(7.6,10.7]","(0.00608,0.0108]","(13.6,14.9]","(93.5,110]","(15.1,34.4]","(21.3,23.6]","(0.0356,0.0437]","(0.102,0.121]","(0.088,0.111]","(0.0708,0.099]","(0.0545,0.0833]","(7.42e-05,0.000124]","[-0.583,-0.0172]","(7.34,14.7]","(7.93,10.6]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(14.7,22]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0474,0.0949]","[0,0.11]","[0,0.000389]",NA
"3474",2273.1998,12,4,377,"BECO","P",2010,1011,"M","E",195,"H","BSLP",6,5,FALSE,TRUE,FALSE,NA,NA,16,101.4,79.8,1998,5.2,21,0.03463614,0.1222050984,0.1206798516,0.1206798516,5.4,0.0166666666666667,1.33518e-05,-0.15,"ALIVE","o",12.6090909090909,0.0021237216,2273,TRUE,"(3.93,5.8]","(4.4,5.8]","(0.000908,0.00212]","(14.9,16]","(93.5,110]","(65,81.3]","(19.2,21.3]","(0.029,0.0356]","(0.121,0.141]","(0.111,0.13]","(0.12,0.141]","[-2.41,0.025]","(1.15e-05,3.84e-05]","[-0.583,-0.0172]","(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(15.9,18.5]","(51.5,103]","(50.2,100]","(14.7,22]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]","[0,0.11]","[0,0.000389]",NA
"3475",2275.1998,12,4,379,"BECO","P",NA,1011,"M","E",195,"H","BSLP",7,3,FALSE,TRUE,FALSE,TRUE,NA,14.6,93.3,14.6,1998,10.8,21.9,0.0376685694,0.107454501,0.1064758926,0.0616271964,10,0.1,0.0001602216,-0.133333333333333,"ALIVE","i",12.6090909090909,0.0091609056,2275,FALSE,"(7.8,10.8]","(7.6,10.7]","(0.00608,0.0108]","(13.6,14.9]","(77.6,93.5]","[0,15.1]","(21.3,23.6]","(0.0356,0.0437]","(0.102,0.121]","(0.088,0.111]","(0.0398,0.0708]","(0.0833,0.112]","(0.000124,0.000193]","[-0.583,-0.0172]","(7.34,14.7]","(7.93,10.6]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","[0,50.2]","(14.7,22]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0474,0.0949]","[0,0.11]","[0,0.000389]",NA
"3476",2276.1998,12,4,382,"BECO","P",2010,1011,"M","E",195,"H","BSLP",8,3,FALSE,TRUE,FALSE,NA,NA,11.4,81.8,46.1,1998,6.7,12.4,0.0120763104,0.0731175984,0.0719340006,0.0698911752,7.5,0.0333333333333334,3.4034e-05,-0.0583333333333333,"ALIVE","i",12.6090909090909,0.0035256606,2276,TRUE,"(5.8,7.8]","(5.8,7.6]","(0.00212,0.00353]","(11.3,12.5]","(77.6,93.5]","(34.4,49.8]","[0,14.4]","[0,0.0163]","(0.0686,0.102]","(0.0577,0.088]","(0.0398,0.0708]","(0.025,0.0545]","(1.15e-05,3.84e-05]","[-0.583,-0.0172]","(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(10.6,13.2]","(51.5,103]","[0,50.2]","(7.34,14.7]","[0,0.0338]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]","[0,0.11]","[0,0.000389]",NA
"3477",2366.1998,12,4,869,"BECO","P",NA,1011,"M","E",195,"H","BSLP",8,5,FALSE,TRUE,TRUE,TRUE,NA,12,85.8,12,1998,13.4,14.9,0.0174366654,0.0889174902,0.0889174902,0.0174366654,11.2,0.075,0.00015256395,0.0083333333333333,"ALIVE","c",12.6090909090909,0.0141026424,2366,FALSE,"(10.8,15.8]","(10.7,21.1]","(0.0108,0.0217]","(11.3,12.5]","(77.6,93.5]","[0,15.1]","(14.4,17.1]","(0.0163,0.023]","(0.0686,0.102]","(0.088,0.111]","[0,0.0398]","(0.0545,0.0833]","(0.000124,0.000193]","(-0.0172,0.0123]","(7.34,14.7]","(10.6,13.2]","(1e-05,0.0338]","(10.6,13.2]","(51.5,103]","[0,50.2]","(14.7,22]","[0,0.0338]","(0.0474,0.0949]","(0.0473,0.0947]","[0,0.0474]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"3478",2368.1998,12,4,933,"PIRU","P",NA,1011,"M","E",195,"H","BSLP",9,2,FALSE,NA,NA,TRUE,NA,13.3,97.6,92,1998,1.9,17.3,0.0235062366,0.0864065664,0.08329167,0.0860044416,2,NA,NA,NA,"ALIVE","",12.6090909090909,0.0002835294,2368,FALSE,"(1.2,2.3]","(1.8,2.8]","(0.0001,0.000333]","(12.5,13.6]","(93.5,110]","(81.3,103]","(17.1,19.2]","(0.023,0.029]","(0.0686,0.102]","(0.0577,0.088]","(0.0708,0.099]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(13.2,15.9]","(51.5,103]","(50.2,100]","(14.7,22]","[0,0.0338]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"3479",2369.1998,12,4,935,"PIRU","P",NA,1011,"M","E",195,"H","BSLP",8,2,FALSE,NA,NA,TRUE,NA,11.4,101.9,89.7,1998,2.3,12.4,0.0120763104,0.0765246636,0.0734592474,0.0753764088,2.8,NA,NA,NA,"ALIVE","",12.6090909090909,0.0004154766,2369,FALSE,"(1.2,2.3]","(1.8,2.8]","(0.000333,0.000908]","(11.3,12.5]","(93.5,110]","(81.3,103]","[0,14.4]","[0,0.0163]","(0.0686,0.102]","(0.0577,0.088]","(0.0708,0.099]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(10.6,13.2]","(51.5,103]","(50.2,100]","(7.34,14.7]","[0,0.0338]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"3480",2370.1998,12,4,937,"PIRU","P",NA,1011,"M","E",195,"H","BSLP",7,2,FALSE,NA,NA,TRUE,NA,14.6,107.6,100.4,1998,1.9,21.9,0.0376685694,0.1093614522,0.1069651968,0.1090818498,2.2,NA,NA,NA,"ALIVE","",12.6090909090909,0.0002835294,2370,FALSE,"(1.2,2.3]","(1.8,2.8]","(0.0001,0.000333]","(13.6,14.9]","(93.5,110]","(81.3,103]","(21.3,23.6]","(0.0356,0.0437]","(0.102,0.121]","(0.088,0.111]","(0.099,0.12]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(100,151]","(14.7,22]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"3481",2371.1998,12,4,941,"PIRU","P",NA,1011,"M","E",195,"H","BSLP",7,2,FALSE,NA,NA,TRUE,NA,14.6,106,88.9,1998,5.1,21.9,0.0376685694,0.1076021562,0.1049223714,0.1049223714,3.8,NA,NA,NA,"ALIVE","o",12.6090909090909,0.0020428254,2371,FALSE,"(3.93,5.8]","(2.8,4.4]","(0.000908,0.00212]","(13.6,14.9]","(93.5,110]","(81.3,103]","(21.3,23.6]","(0.0356,0.0437]","(0.102,0.121]","(0.088,0.111]","(0.099,0.12]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(50.2,100]","(14.7,22]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"3482",2372.1998,12,4,943,"PIRU","P",NA,1011,"M","E",195,"H","BSLP",8,3,FALSE,NA,NA,TRUE,NA,11.4,87.7,85.1,1998,1.6,12.4,0.0120763104,0.0764421966,0.0754596612,0.0764421966,1.6,NA,NA,NA,"ALIVE","",12.6090909090909,0.0002010624,2372,FALSE,"(1.2,2.3]","(1.33,1.8]","(0.0001,0.000333]","(11.3,12.5]","(77.6,93.5]","(81.3,103]","[0,14.4]","[0,0.0163]","(0.0686,0.102]","(0.0577,0.088]","(0.0708,0.099]",NA,NA,NA,"(1e-05,7.34]","(1e-05,2.64]","(1e-05,0.0338]","(10.6,13.2]","(51.5,103]","(50.2,100]","(7.34,14.7]","[0,0.0338]","(0.0474,0.0949]","(0.0473,0.0947]","(0.0474,0.0949]",NA,NA,NA
"3484",2375.1998,12,4,1424,"PIRU","P",2010,1011,"M","E",195,"H","BSLP",6,5,FALSE,NA,NA,NA,NA,16,103.1,93.5,1998,5.3,21,0.03463614,0.1221226314,0.1205973846,0.118473663,3.7,NA,NA,NA,"ALIVE","o",12.6090909090909,0.0022061886,2375,TRUE,"(3.93,5.8]","(2.8,4.4]","(0.00212,0.00353]","(14.9,16]","(93.5,110]","(81.3,103]","(19.2,21.3]","(0.029,0.0356]","(0.121,0.141]","(0.111,0.13]","(0.099,0.12]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(15.9,18.5]","(103,155]","(50.2,100]","(14.7,22]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"3485",2379.1998,12,4,98549,"ABBA","P",NA,1011,"M","E",195,"H","BSLP",6,2,FALSE,NA,NA,TRUE,NA,14.6,120.2,104.6,1998,5.6,21.9,0.0376685694,0.1324522122,0.1306560024,0.128613177,4.3,NA,NA,NA,"ALIVE","o",12.6090909090909,0.0024630144,2379,FALSE,"(3.93,5.8]","(2.8,4.4]","(0.00212,0.00353]","(13.6,14.9]","(110,129]","(103,137]","(21.3,23.6]","(0.0356,0.0437]","(0.121,0.141]","(0.13,0.147]","(0.12,0.141]",NA,NA,NA,"(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(13.2,15.9]","(103,155]","(100,151]","(14.7,22]","(0.0338,0.0677]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,NA
"3488",2387.1998,13,1,105,"ABBA","P",2010,1167,"H","E",64,"H","BSLP",5,3,FALSE,TRUE,TRUE,NA,NA,8.6,137.7,137.7,1998,5.4,15.9,0.0198556974,0.1731642066,0.1701231378,0.1679994162,2.7,0.0166666666666667,1.38754e-05,0.0208333333333333,"ALIVE","o",7.12872340425532,0.0022902264,2387,TRUE,"(3.93,5.8]","(1.8,2.8]","(0.00212,0.00353]","[1.5,8.6]","(129,153]","(137,402]","(14.4,17.1]","(0.0163,0.023]","(0.157,0.177]","(0.167,0.192]","(0.162,0.19]","[-2.41,0.025]","(1.15e-05,3.84e-05]","(0.0123,0.0333]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(7.93,10.6]","(103,155]","(100,151]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"3489",2388.1998,13,1,110,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",2,2,FALSE,TRUE,TRUE,TRUE,NA,8.1,151.4,138.6,1998,6.2,11.6,0.0105683424,0.1192606338,0.1160640558,0.0978309948,4.8,0.0666666666666667,6.07376e-05,0.00250000000000002,"ALIVE","i",7.12872340425532,0.0030190776,2388,FALSE,"(5.8,7.8]","(4.4,5.8]","(0.00212,0.00353]","[1.5,8.6]","(129,153]","(137,402]","[0,14.4]","[0,0.0163]","(0.102,0.121]","(0.111,0.13]","(0.0708,0.099]","(0.0545,0.0833]","(3.84e-05,7.42e-05]","(-0.0172,0.0123]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(7.93,10.6]","(103,155]","(100,151]","(7.34,14.7]","[0,0.0338]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"3490",2389.1998,13,1,111,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",2,3,FALSE,TRUE,TRUE,TRUE,NA,8.7,130.7,46.2,1998,11.6,17.1,0.0229658814,0.1288079562,0.1288079562,0.0340879308,7,0.208333333333333,0.00033870375,0.0966666666666667,"ALIVE","c",7.12872340425532,0.0105683424,2389,FALSE,"(10.8,15.8]","(5.8,7.6]","(0.00608,0.0108]","(8.6,9.6]","(129,153]","(34.4,49.8]","(14.4,17.1]","(0.0163,0.023]","(0.121,0.141]","(0.111,0.13]","[0,0.0398]","(0.2,0.283]","(0.000305,0.000523]","(0.0842,0.125]","(7.34,14.7]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(103,155]","[0,50.2]","(14.7,22]","[0,0.0338]","(0.0949,0.142]","(0.0947,0.142]","[0,0.0474]","(0.11,0.221]","[0,0.000389]","(0.0626,0.125]"
"3491",2391.1998,13,1,115,"ABBA","P",2010,1167,"H","E",64,"H","BSLP",3,2,FALSE,TRUE,FALSE,NA,NA,8.1,164.8,133.9,1998,9,15.7,0.0193593246,0.147882966,0.1440258666,0.0778457064,5,0.0666666666666667,9.00592000000001e-05,-0.065,"ALIVE","o",7.12872340425532,0.00636174,2391,TRUE,"(7.8,10.8]","(4.4,5.8]","(0.00608,0.0108]","[1.5,8.6]","(153,178]","(103,137]","(14.4,17.1]","(0.0163,0.023]","(0.141,0.157]","(0.13,0.147]","(0.0708,0.099]","(0.0545,0.0833]","(7.42e-05,0.000124]","[-0.583,-0.0172]","(7.34,14.7]","(2.64,5.28]","(1e-05,0.0338]","(7.93,10.6]","(155,206]","(100,151]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","(0.0474,0.0949]","[0,0.11]","[0,0.000389]",NA
"3492",2392.1998,13,1,125,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",5,5,FALSE,TRUE,TRUE,TRUE,NA,8.6,132.9,8.6,1998,14.5,14.2,0.0158368056,0.1499352162,0.14789082,0,8.5,0.141666666666667,0.00030375345,0.0325,"ALIVE","d",7.12872340425532,0.016513035,2392,FALSE,"(10.8,15.8]","(7.6,10.7]","(0.0108,0.0217]","[1.5,8.6]","(129,153]","[0,15.1]","[0,14.4]","[0,0.0163]","(0.141,0.157]","(0.147,0.167]","[0,0.0398]","(0.112,0.15]","(0.000193,0.000305]","(0.0123,0.0333]","(7.34,14.7]","(7.93,10.6]","(1e-05,0.0338]","(7.93,10.6]","(103,155]","[0,50.2]","(7.34,14.7]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","[0,0.0474]","(0.11,0.221]","[0,0.000389]","[0,0.0626]"
"3493",2393.1998,13,1,129,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",4,4,FALSE,TRUE,TRUE,TRUE,NA,8.7,87.5,73.1,1998,6.7,17.1,0.0229658814,0.1234798026,0.1228349892,0.1179929982,4.9,0.075,7.363125e-05,0.0241666666666667,"ALIVE","o",7.12872340425532,0.0035256606,2393,FALSE,"(5.8,7.8]","(4.4,5.8]","(0.00212,0.00353]","(8.6,9.6]","(77.6,93.5]","(65,81.3]","(14.4,17.1]","(0.0163,0.023]","(0.121,0.141]","(0.111,0.13]","(0.099,0.12]","(0.0545,0.0833]","(3.84e-05,7.42e-05]","(0.0123,0.0333]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(7.93,10.6]","(51.5,103]","(50.2,100]","(14.7,22]","[0,0.0338]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"3494",2394.1998,13,1,138,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",4,5,FALSE,TRUE,TRUE,TRUE,NA,9,147.2,107.4,1998,10.2,17.1,0.0229658814,0.1764228312,0.171115098,0.1319503416,5.7,0.0666666666666666,0.0001026256,0.0566666666666667,"ALIVE","o",7.12872340425532,0.0081713016,2394,FALSE,"(7.8,10.8]","(4.4,5.8]","(0.00608,0.0108]","(8.6,9.6]","(129,153]","(103,137]","(14.4,17.1]","(0.0163,0.023]","(0.157,0.177]","(0.167,0.192]","(0.12,0.141]","(0.0545,0.0833]","(7.42e-05,0.000124]","(0.0545,0.0842]","(7.34,14.7]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(103,155]","(100,151]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","(0.0949,0.142]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"3495",2395.1998,13,1,139,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",3,5,FALSE,TRUE,FALSE,FALSE,NA,9,127.3,71.7,1998,11.1,17.1,0.0229658814,0.1440046608,0.1368583062,0.0854892192,6.3,0.0833333333333333,0.000138754,-0.0691666666666667,"ALIVE","c",7.12872340425532,0.0096769134,2395,FALSE,"(10.8,15.8]","(5.8,7.6]","(0.00608,0.0108]","(8.6,9.6]","(110,129]","(65,81.3]","(14.4,17.1]","(0.0163,0.023]","(0.141,0.157]","(0.13,0.147]","(0.0708,0.099]","(0.0545,0.0833]","(0.000124,0.000193]","[-0.583,-0.0172]","(7.34,14.7]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(103,155]","(50.2,100]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.0947,0.142]","(0.0474,0.0949]","[0,0.11]","[0,0.000389]",NA
"3496",2396.1998,13,1,140,"BECO","P",NA,1167,"H","E",64,"H","BSLP",5,4,FALSE,TRUE,TRUE,FALSE,NA,8.6,109.7,50.9,1998,11.8,14.5,0.016513035,0.131283537,0.1282134084,0.0693751674,6.2,0.0500000000000001,9.03210000000001e-05,0.0166666666666667,"ALIVE","c",7.12872340425532,0.0109359096,2396,FALSE,"(10.8,15.8]","(5.8,7.6]","(0.0108,0.0217]","[1.5,8.6]","(93.5,110]","(49.8,65]","(14.4,17.1]","(0.0163,0.023]","(0.121,0.141]","(0.111,0.13]","(0.0398,0.0708]","(0.025,0.0545]","(7.42e-05,0.000124]","(0.0123,0.0333]","(7.34,14.7]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(103,155]","(50.2,100]","(7.34,14.7]","[0,0.0338]","(0.0949,0.142]","(0.0947,0.142]","(0.0474,0.0949]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"3497",2397.1998,13,1,141,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",5,2,FALSE,TRUE,FALSE,TRUE,NA,8.1,158.8,85.7,1998,7.1,15.9,0.0198556974,0.1835534778,0.1798518876,0.1582478898,5.5,0.0916666666666666,9.431345e-05,-0.0216666666666667,"ALIVE","i",7.12872340425532,0.0039592014,2397,FALSE,"(5.8,7.8]","(4.4,5.8]","(0.00353,0.00608]","[1.5,8.6]","(153,178]","(81.3,103]","(14.4,17.1]","(0.0163,0.023]","(0.177,0.202]","(0.167,0.192]","(0.141,0.162]","(0.0833,0.112]","(7.42e-05,0.000124]","[-0.583,-0.0172]","(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(155,206]","(50.2,100]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]","[0,0.11]","[0,0.000389]",NA
"3498",2398.1998,13,1,142,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",5,3,FALSE,TRUE,FALSE,TRUE,NA,8.6,136.8,130.6,1998,7,15.9,0.0198556974,0.171605973,0.1685649042,0.1524806976,3.6,0.133333333333333,0.0001298528,-0.0241666666666667,"ALIVE","o",7.12872340425532,0.00384846,2398,FALSE,"(5.8,7.8]","(2.8,4.4]","(0.00353,0.00608]","[1.5,8.6]","(129,153]","(103,137]","(14.4,17.1]","(0.0163,0.023]","(0.157,0.177]","(0.167,0.192]","(0.141,0.162]","(0.112,0.15]","(0.000124,0.000193]","[-0.583,-0.0172]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(7.93,10.6]","(103,155]","(100,151]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","(0.142,0.19]","(0.11,0.221]","[0,0.000389]",NA
"3499",2399.1998,13,1,144,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",3,2,FALSE,TRUE,TRUE,TRUE,NA,8.1,163.9,73.3,1998,6.8,15.7,0.0193593246,0.1506130164,0.146755917,0.1192441404,5.9,0.075,7.480935e-05,0.0825,"ALIVE","i",7.12872340425532,0.0036316896,2399,FALSE,"(5.8,7.8]","(5.8,7.6]","(0.00353,0.00608]","[1.5,8.6]","(153,178]","(65,81.3]","(14.4,17.1]","(0.0163,0.023]","(0.141,0.157]","(0.147,0.167]","(0.099,0.12]","(0.0545,0.0833]","(7.42e-05,0.000124]","(0.0545,0.0842]","(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(155,206]","(50.2,100]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","(0.0949,0.142]","[0,0.11]","[0,0.000389]","(0.0626,0.125]"
"3500",2400.1998,13,1,145,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",5,2,FALSE,TRUE,TRUE,TRUE,NA,8.1,157,8.1,1998,12.6,15.9,0.0198556974,0.1750436688,0.1713420786,0.0526932714,7.3,0.15,0.0002756754,0.0833333333333333,"ALIVE","c",7.12872340425532,0.0124690104,2400,FALSE,"(10.8,15.8]","(5.8,7.6]","(0.0108,0.0217]","[1.5,8.6]","(153,178]","[0,15.1]","(14.4,17.1]","(0.0163,0.023]","(0.157,0.177]","(0.167,0.192]","(0.0398,0.0708]","(0.112,0.15]","(0.000193,0.000305]","(0.0545,0.0842]","(7.34,14.7]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(155,206]","[0,50.2]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","(0.0474,0.0949]","(0.11,0.221]","[0,0.000389]","(0.0626,0.125]"
"3501",2401.1998,13,1,146,"ABBA","P",2010,1167,"H","E",64,"H","BSLP",2,3,FALSE,TRUE,TRUE,NA,NA,8.7,132.8,118.7,1998,5.8,17.1,0.0229658814,0.136734213,0.136734213,0.1292548488,4.9,0.0416666666666667,3.632475e-05,0.00083333333333339,"ALIVE","o",7.12872340425532,0.0026420856,2401,TRUE,"(3.93,5.8]","(4.4,5.8]","(0.00212,0.00353]","(8.6,9.6]","(129,153]","(103,137]","(14.4,17.1]","(0.0163,0.023]","(0.121,0.141]","(0.13,0.147]","(0.12,0.141]","(0.025,0.0545]","(1.15e-05,3.84e-05]","(-0.0172,0.0123]","(1e-05,7.34]","(2.64,5.28]","(1e-05,0.0338]","(7.93,10.6]","(103,155]","(100,151]","(14.7,22]","[0,0.0338]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]","[0,0.11]","[0,0.000389]","[0,0.0626]"
"3502",2402.1998,13,1,147,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",3,2,FALSE,TRUE,TRUE,TRUE,NA,8.1,163.5,48.7,1998,7.2,15.7,0.0193593246,0.1501731924,0.146316093,0.1151726268,6.3,0.0666666666666667,7.12096e-05,0.07,"ALIVE","i",7.12872340425532,0.0040715136,2402,FALSE,"(5.8,7.8]","(5.8,7.6]","(0.00353,0.00608]","[1.5,8.6]","(153,178]","(34.4,49.8]","(14.4,17.1]","(0.0163,0.023]","(0.141,0.157]","(0.13,0.147]","(0.099,0.12]","(0.0545,0.0833]","(3.84e-05,7.42e-05]","(0.0545,0.0842]","(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(155,206]","[0,50.2]","(14.7,22]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","(0.0949,0.142]","[0,0.11]","[0,0.000389]","(0.0626,0.125]"
"3503",2403.1998,13,1,151,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",5,4,FALSE,FALSE,TRUE,TRUE,NA,8.6,110.4,68.5,1998,7.3,14.5,0.016513035,0.13803405,0.1349639214,0.1184508864,5.5,-0.0333333333333334,-3.927e-05,0.0741666666666666,"ALIVE","i",7.12872340425532,0.0041853966,2403,FALSE,"(5.8,7.8]","(4.4,5.8]","(0.00353,0.00608]","[1.5,8.6]","(110,129]","(65,81.3]","(14.4,17.1]","(0.0163,0.023]","(0.121,0.141]","(0.13,0.147]","(0.099,0.12]","[-2.41,0.025]","[-0.00501,1.15e-05]","(0.0545,0.0842]","(1e-05,7.34]","(5.28,7.93]","(1e-05,0.0338]","(7.93,10.6]","(103,155]","(50.2,100]","(7.34,14.7]","[0,0.0338]","(0.0949,0.142]","(0.0947,0.142]","(0.0949,0.142]",NA,NA,"(0.0626,0.125]"
"3504",2404.1998,13,1,152,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",3,4,FALSE,TRUE,TRUE,TRUE,NA,8.6,81.1,0,1998,17.1,13.1,0.0134782494,0.1032455424,0.102600729,0,8.7,0.116666666666667,0.0003005464,0.0925,"ALIVE","c",7.12872340425532,0.0229658814,2404,FALSE,"(15.8,58.7]","(7.6,10.7]","(0.0217,0.271]","[1.5,8.6]","(77.6,93.5]","[0,15.1]","[0,14.4]","[0,0.0163]","(0.102,0.121]","(0.088,0.111]","[0,0.0398]","(0.112,0.15]","(0.000193,0.000305]","(0.0842,0.125]","(14.7,22]","(7.93,10.6]","(1e-05,0.0338]","(7.93,10.6]","(51.5,103]","[0,50.2]","(7.34,14.7]","[0,0.0338]","(0.0949,0.142]","(0.0947,0.142]","[0,0.0474]","(0.11,0.221]","[0,0.000389]","(0.0626,0.125]"
"3505",2407.1998,13,1,166,"ABBA","P",NA,1167,"H","E",64,"H","BSLP",4,2,FALSE,TRUE,TRUE,TRUE,NA,7.5,160.3,0,1998,15.7,13.1,0.0134782494,0.1453641882,0.1439968068,0,8.1,0.308333333333333,0.00067079705,0.116666666666667,"ALIVE","c",7.12872340425532,0.0193593246,2407,FALSE,"(10.8,15.8]","(7.6,10.7]","(0.0108,0.0217]","[1.5,8.6]","(153,178]","[0,15.1]","[0,14.4]","[0,0.0163]","(0.141,0.157]","(0.13,0.147]","[0,0.0398]","(0.283,0.883]","(0.000523,0.00311]","(0.0842,0.125]","(14.7,22]","(7.93,10.6]","(1e-05,0.0338]","(5.28,7.93]","(155,206]","[0,50.2]","(7.34,14.7]","[0,0.0338]","(0.142,0.19]","(0.142,0.189]","[0,0.0474]","(0.221,0.331]","(0.000389,0.000778]","(0.0626,0.125]"
